date,price,daily_return
2023-01-30,23.21289,-0.01346
2023-01-31,23.55935,0.01493
2023-02-01,24.33146,0.03277
2023-02-02,24.69772,0.01505
2023-02-03,24.30177,-0.01603
2023-02-06,23.93551,-0.01507
2023-02-07,24.41066,0.01985
2023-02-08,24.0345,-0.01541
2023-02-09,23.77713,-0.01071
2023-02-10,23.62864,-0.00624
2023-02-13,23.75733,0.00545
2023-02-14,24.0048,0.01042
2023-02-15,24.0345,0.00124
2023-02-16,23.70784,-0.01359
2023-02-17,23.34158,-0.01545
2023-02-21,22.69815,-0.02757
2023-02-22,22.67835,-0.00087
2023-02-23,23.22279,0.02401
2023-02-24,23.00501,-0.00938
2023-02-27,23.31188,0.01334
2023-02-28,23.30198,-0.00042
2023-03-01,23.36137,0.00255
2023-03-02,23.43067,0.00297
2023-03-03,24.16318,0.03126
2023-03-06,24.05429,-0.00451
2023-03-07,23.66824,-0.01605
2023-03-08,23.95531,0.01213
2023-03-09,23.55935,-0.01653
2023-03-10,23.05451,-0.02143
2023-03-13,23.0743,0.00086
2023-03-14,23.47026,0.01716
2023-03-15,22.92582,-0.0232
2023-03-16,23.74743,0.03584
2023-03-17,23.51976,-0.00959
2023-03-20,23.80682,0.01221
2023-03-21,24.26217,0.01913
2023-03-22,23.985,-0.01142
2023-03-23,24.20278,0.00908
2023-03-24,24.11369,-0.00368
2023-03-27,24.23248,0.00493
2023-03-28,24.11369,-0.0049
2023-03-29,24.57894,0.01929
2023-03-30,24.77691,0.00805
2023-03-31,25.24216,0.01878
2023-04-03,25.20256,-0.00157
2023-04-04,24.81651,-0.01532
2023-04-05,24.34136,-0.01915
2023-04-06,24.25227,-0.00366
2023-04-10,24.44035,0.00776
2023-04-11,24.47995,0.00162
2023-04-12,24.39086,-0.00364
2023-04-13,24.79671,0.01664
2023-04-14,24.63833,-0.00639
2023-04-17,24.72742,0.00362
2023-04-18,24.84621,0.0048
2023-04-19,24.86601,0.0008
2023-04-20,24.74722,-0.00478
2023-04-21,24.9452,0.008
2023-04-24,24.85611,-0.00357
2023-04-25,24.37106,-0.01951
2023-04-26,24.28197,-0.00366
2023-04-27,24.74722,0.01916
2023-04-28,24.65813,-0.0036
2023-05-01,24.86601,0.00843
2023-05-02,24.52944,-0.01354
2023-05-03,24.60863,0.00323
2023-05-04,24.66803,0.00241
2023-05-05,25.04419,0.01525
2023-05-08,25.06398,0.00079
2023-05-09,25.02439,-0.00158
2023-05-10,25.31145,0.01147
2023-05-11,25.22237,-0.00352
2023-05-12,25.10358,-0.00471
2023-05-15,25.46984,0.01459
2023-05-16,25.39064,-0.00311
2023-05-17,25.63812,0.00975
2023-05-18,26.16276,0.02046
2023-05-19,26.31124,0.00568
2023-05-22,26.56861,0.00978
2023-05-23,25.95488,-0.0231
2023-05-24,25.87569,-0.00305
2023-05-25,26.65771,0.03022
2023-05-26,27.11305,0.01708
2023-05-30,27.49911,0.01424
2023-05-31,27.00417,-0.018
2023-06-01,27.53871,0.01979
2023-06-02,27.93466,0.01438
2023-06-05,28.15244,0.0078
2023-06-06,28.39001,0.00844
2023-06-07,27.71688,-0.02371
2023-06-08,27.92476,0.0075
2023-06-09,28.05345,0.00461
2023-06-12,28.51869,0.01658
2023-06-13,29.00374,0.01701
2023-06-14,29.12253,0.0041
2023-06-15,29.41949,0.0102
2023-06-16,29.29081,-0.00437
2023-06-20,28.98394,-0.01048
2023-06-21,28.64738,-0.01161
2023-06-22,28.40981,-0.00829
2023-06-23,27.65749,-0.02648
2023-06-26,27.47931,-0.00644
2023-06-27,27.89506,0.01513
2023-06-28,28.12274,0.00816
2023-06-29,28.06621,-0.00201
2023-06-30,28.50257,0.01555
2023-07-03,28.6315,0.00452
2023-07-05,28.29431,-0.01178
2023-07-06,27.7191,-0.02033
2023-07-07,27.97695,0.0093
2023-07-10,28.33398,0.01276
2023-07-11,28.65133,0.0112
2023-07-12,29.00836,0.01246
2023-07-13,29.62324,0.0212
2023-07-14,29.16704,-0.0154
2023-07-17,29.53398,0.01258
2023-07-18,29.88109,0.01175
2023-07-19,29.69266,-0.00631
2023-07-20,28.88935,-0.02705
2023-07-21,28.70093,-0.00652
2023-07-24,28.48274,-0.0076
2023-07-25,28.81993,0.01184
2023-07-26,29.00836,0.00654
2023-07-27,28.73067,-0.00957
2023-07-28,28.82985,0.00345
2023-07-31,28.89927,0.00241
2023-08-01,28.49266,-0.01407
2023-08-02,27.48108,-0.0355
2023-08-03,27.33232,-0.00541
2023-08-04,27.30257,-0.00109
2023-08-07,27.38191,0.00291
2023-08-08,26.89596,-0.01775
2023-08-09,26.30092,-0.02212
2023-08-10,26.3505,0.00189
2023-08-11,26.07281,-0.01054
2023-08-14,26.37033,0.01141
2023-08-15,26.07281,-0.01128
2023-08-16,25.59678,-0.01826
2023-08-17,25.17033,-0.01666
2023-08-18,25.21,0.00158
2023-08-21,25.48769,0.01101
2023-08-22,25.35876,-0.00506
2023-08-23,25.8943,0.02112
2023-08-24,25.4381,-0.01762
2023-08-25,25.56703,0.00507
2023-08-28,25.91414,0.01358
2023-08-29,26.39017,0.01837
2023-08-30,26.60835,0.00827
2023-08-31,26.50918,-0.00373
2023-09-01,26.50918,0.0
2023-09-05,26.36042,-0.00561
2023-09-06,26.24141,-0.00451
2023-09-07,25.93397,-0.01172
2023-09-08,25.65629,-0.01071
2023-09-11,25.74554,0.00348
2023-09-12,25.57695,-0.00655
2023-09-13,25.41827,-0.0062
2023-09-14,25.57695,0.00624
2023-09-15,25.21,-0.01435
2023-09-18,25.29926,0.00354
2023-09-19,25.16042,-0.00549
2023-09-20,24.88273,-0.01104
2023-09-21,24.25793,-0.02511
2023-09-22,24.36702,0.0045
2023-09-25,24.41661,0.00204
2023-09-26,23.92074,-0.02031
2023-09-27,24.20835,0.01202
2023-09-28,24.50587,0.01229
2023-09-29,24.51579,0.0004
2023-10-02,24.49595,-0.00081
2023-10-03,23.94058,-0.02267
2023-10-04,24.14884,0.0087
2023-10-05,24.22818,0.00329
2023-10-06,24.5257,0.01228
2023-10-09,24.39678,-0.00526
2023-10-10,24.6943,0.0122
2023-10-11,24.55545,-0.00562
2023-10-12,24.32735,-0.00929
2023-10-13,24.08934,-0.00978
2023-10-16,24.2976,0.00865
2023-10-17,24.27777,-0.00082
2023-10-18,23.51413,-0.03145
2023-10-19,23.3257,-0.00801
2023-10-20,22.85958,-0.01998
2023-10-23,22.95875,0.00434
2023-10-24,23.13727,0.00778
2023-10-25,22.55214,-0.02529
2023-10-26,22.22487,-0.01451
2023-10-27,22.15545,-0.00312
2023-10-30,22.34388,0.0085
2023-10-31,22.58189,0.01065
2023-11-01,22.90917,0.01449
2023-11-02,23.65297,0.03247
2023-11-03,24.24802,0.02516
2023-11-06,24.22818,-0.00082
2023-11-07,24.18851,-0.00164
2023-11-08,24.10917,-0.00328
2023-11-09,23.99016,-0.00494
2023-11-10,24.36702,0.01571
2023-11-13,24.40669,0.00163
2023-11-14,25.3191,0.03738
2023-11-15,25.42818,0.00431
2023-11-16,25.46785,0.00156
2023-11-17,25.63645,0.00662
2023-11-20,26.01331,0.0147
2023-11-21,26.04306,0.00114
2023-11-22,26.03314,-0.00038
2023-11-24,26.02323,-0.00038
2023-11-27,26.03314,0.00038
2023-11-28,25.94389,-0.00343
2023-11-29,26.31083,0.01414
2023-11-30,26.21166,-0.00377
2023-12-01,26.8067,0.0227
2023-12-04,26.49926,-0.01147
2023-12-05,26.3505,-0.00561
2023-12-06,26.14224,-0.0079
2023-12-07,26.33066,0.00721
2023-12-08,26.49926,0.0064
2023-12-11,26.61827,0.00449
2023-12-12,26.75711,0.00522
2023-12-13,27.21331,0.01705
2023-12-14,27.68935,0.01749
2023-12-15,27.95712,0.00967
2023-12-18,28.01662,0.00213
2023-12-19,28.35381,0.01204
2023-12-20,27.67943,-0.02378
2023-12-21,28.26456,0.02114
2023-12-22,28.15547,-0.00386
2023-12-26,28.37365,0.00775
2023-12-27,28.45299,0.0028
2023-12-28,28.48671,0.00119
2023-12-29,28.2685,-0.00766
