date,price,daily_return,paper_count
2022-05-31,23.55598,0.00294,62
2022-06-01,23.15104,-0.01719,52
2022-06-02,24.10908,0.04138,46
2022-06-03,23.44734,-0.02745,41
2022-06-06,23.49672,0.00211,48
2022-06-07,23.68438,0.00799,47
2022-06-08,23.40783,-0.01168,34
2022-06-09,22.82511,-0.02489,54
2022-06-10,22.03496,-0.03462,35
2022-06-13,20.77075,-0.05737,51
2022-06-14,20.64235,-0.00618,51
2022-06-15,21.02754,0.01866,49
2022-06-16,20.28679,-0.03523,51
2022-06-17,20.46457,0.00876,58
2022-06-21,20.70161,0.01158,41
2022-06-22,20.65222,-0.00239,53
2022-06-23,20.64235,-0.00048,53
2022-06-24,21.32384,0.03301,41
2022-06-27,21.20532,-0.00556,43
2022-06-28,20.73124,-0.02236,50
2022-06-29,20.39171,-0.01638,44
2022-06-30,20.11454,-0.01359,44
2022-07-01,20.36201,0.0123,42
2022-07-05,20.50059,0.00681,56
2022-07-06,20.4808,-0.00097,45
2022-07-07,21.10443,0.03045,43
2022-07-08,21.03514,-0.00328,39
2022-07-11,20.4511,-0.02776,43
2022-07-12,20.02545,-0.02081,47
2022-07-13,19.93636,-0.00445,45
2022-07-14,19.87696,-0.00298,57
2022-07-15,20.31252,0.02191,38
2022-07-18,20.36201,0.00244,43
2022-07-19,21.08463,0.03549,61
2022-07-20,21.72806,0.03052,65
2022-07-21,22.14381,0.01913,51
2022-07-22,21.65877,-0.0219,42
2022-07-25,21.42119,-0.01097,46
2022-07-26,20.92625,-0.02311,37
2022-07-27,21.73796,0.03879,37
2022-07-28,21.96563,0.01047,35
2022-07-29,22.29229,0.01487,27
2022-08-01,22.53977,0.0111,35
2022-08-02,22.42098,-0.00527,38
2022-08-03,22.80704,0.01722,33
2022-08-04,22.99512,0.00825,42
2022-08-05,22.84663,-0.00646,36
2022-08-08,22.74764,-0.00433,34
2022-08-09,22.16361,-0.02567,33
2022-08-10,23.15349,0.04466,28
2022-08-11,23.00501,-0.00641,27
2022-08-12,23.51975,0.02238,28
2022-08-15,23.55935,0.00168,32
2022-08-16,23.31188,-0.0105,41
2022-08-17,22.81693,-0.02123,45
2022-08-18,22.81693,0.0,36
2022-08-19,22.09432,-0.03167,27
2022-08-22,21.39149,-0.03181,36
2022-08-23,21.3816,-0.00046,37
2022-08-24,21.54988,0.00787,46
2022-08-25,21.89634,0.01608,43
2022-08-26,21.00544,-0.04069,32
2022-08-29,20.70847,-0.01414,27
2022-08-30,20.51049,-0.00956,37
2022-08-31,20.39171,-0.00579,30
2022-09-01,19.93636,-0.02233,39
2022-09-02,19.73838,-0.00993,39
2022-09-06,19.63939,-0.00502,43
2022-09-07,19.88687,0.0126,47
2022-09-08,20.20363,0.01593,38
2022-09-09,20.79756,0.0294,31
2022-09-12,21.03514,0.01142,41
2022-09-13,19.86707,-0.05553,53
2022-09-14,19.84727,-0.001,40
2022-09-15,19.5899,-0.01297,38
2022-09-16,19.23354,-0.01819,49
2022-09-19,19.26324,0.00154,45
2022-09-20,19.05536,-0.01079,49
2022-09-21,18.83758,-0.01143,46
2022-09-22,18.46142,-0.01997,40
2022-09-23,18.13476,-0.01769,28
2022-09-26,18.02587,-0.006,46
2022-09-27,18.04567,0.0011,50
2022-09-28,18.51092,0.02578,50
2022-09-29,18.01598,-0.02674,54
2022-09-30,17.89719,-0.00659,54
2022-10-03,18.43173,0.02987,39
2022-10-04,19.33253,0.04887,60
2022-10-05,19.13455,-0.01024,54
2022-10-06,18.98607,-0.00776,69
2022-10-07,18.37234,-0.03233,48
2022-10-10,18.09517,-0.01509,49
2022-10-11,17.85759,-0.01313,84
2022-10-12,17.8279,-0.00166,76
2022-10-13,18.13476,0.01721,73
2022-10-14,17.49133,-0.03548,71
2022-10-17,18.13476,0.03679,64
2022-10-18,18.38223,0.01365,63
2022-10-19,18.22385,-0.00862,69
2022-10-20,18.14466,-0.00435,67
2022-10-21,18.54062,0.02182,70
2022-10-24,18.57031,0.0016,65
2022-10-25,19.38202,0.04371,68
2022-10-26,19.40182,0.00102,57
2022-10-27,19.32263,-0.00408,73
2022-10-28,19.58,0.01332,57
2022-10-31,19.42162,-0.00809,47
2022-11-01,19.5998,0.00917,49
2022-11-02,18.75839,-0.04293,55
2022-11-03,18.6792,-0.00422,59
2022-11-04,19.23354,0.02968,45
2022-11-07,19.48101,0.01287,45
2022-11-08,19.73838,0.01321,43
2022-11-09,19.22364,-0.02608,37
2022-11-10,20.75797,0.07981,47
2022-11-11,21.53998,0.03767,36
2022-11-14,21.13412,-0.01884,50
2022-11-15,21.45089,0.01499,64
2022-11-16,21.00544,-0.02077,50
2022-11-17,20.77776,-0.01084,43
2022-11-18,20.69857,-0.00381,50
2022-11-21,20.4709,-0.011,41
2022-11-22,20.75797,0.01402,60
2022-11-23,21.07473,0.01526,68
2022-11-25,21.15392,0.00376,39
2022-11-28,20.72827,-0.02012,55
2022-11-29,20.4709,-0.01242,72
2022-11-30,21.21332,0.03627,74
2022-12-01,21.52018,0.01447,54
2022-12-02,21.50038,-0.00092,43
2022-12-05,21.07473,-0.0198,59
2022-12-06,20.65898,-0.01973,39
2022-12-07,20.62928,-0.00144,46
2022-12-08,20.99554,0.01775,52
2022-12-09,20.93615,-0.00283,40
2022-12-12,21.27271,0.01608,39
2022-12-13,21.72806,0.02141,52
2022-12-14,21.57958,-0.00683,41
2022-12-15,20.71837,-0.03991,34
2022-12-16,20.74807,0.00143,30
2022-12-19,20.52039,-0.01097,36
2022-12-20,20.54019,0.00096,37
2022-12-21,20.82726,0.01398,42
2022-12-22,20.31252,-0.02471,36
2022-12-23,20.31252,0.0,29
2022-12-27,20.07495,-0.0117,29
2022-12-28,19.84727,-0.01134,30
2022-12-29,20.51049,0.03342,33
2022-12-30,20.34221,-0.0082,30
2023-01-03,20.4412,0.00487,32
2023-01-04,20.74807,0.01501,26
2023-01-05,20.4412,-0.01479,28
2023-01-06,21.02524,0.02857,30
2023-01-09,21.3519,0.01554,39
2023-01-10,21.49048,0.00649,33
2023-01-11,21.91614,0.01981,40
2023-01-12,22.2131,0.01355,37
2023-01-13,22.2626,0.00223,41
2023-01-17,22.60906,0.01556,37
2023-01-18,22.42098,-0.00832,29
2023-01-19,22.17351,-0.01104,28
2023-01-20,22.63876,0.02098,34
2023-01-23,23.05451,0.01836,32
2023-01-24,22.98521,-0.00301,31
2023-01-25,23.01491,0.00129,36
2023-01-26,23.24259,0.00989,37
2023-01-27,23.52966,0.01235,37
2023-01-30,23.21289,-0.01346,48
2023-01-31,23.55935,0.01493,52
2023-02-01,24.33146,0.03277,41
2023-02-02,24.69772,0.01505,66
2023-02-03,24.30177,-0.01603,56
2023-02-06,23.93551,-0.01507,50
2023-02-07,24.41066,0.01985,41
2023-02-08,24.0345,-0.01541,62
2023-02-09,23.77713,-0.01071,43
2023-02-10,23.62864,-0.00624,54
2023-02-13,23.75733,0.00545,47
2023-02-14,24.0048,0.01042,54
2023-02-15,24.0345,0.00124,41
2023-02-16,23.70783,-0.01359,65
2023-02-17,23.34158,-0.01545,52
2023-02-21,22.69815,-0.02757,59
2023-02-22,22.67835,-0.00087,53
2023-02-23,23.22279,0.02401,53
2023-02-24,23.00501,-0.00938,53
2023-02-27,23.31188,0.01334,59
2023-02-28,23.30198,-0.00042,61
2023-03-01,23.36137,0.00255,65
2023-03-02,23.43067,0.00297,75
2023-03-03,24.16318,0.03126,57
2023-03-06,24.0543,-0.00451,66
2023-03-07,23.66824,-0.01605,62
2023-03-08,23.95531,0.01213,50
2023-03-09,23.55935,-0.01653,59
2023-03-10,23.05451,-0.02143,48
2023-03-13,23.0743,0.00086,67
2023-03-14,23.47026,0.01716,64
2023-03-15,22.92582,-0.0232,58
2023-03-16,23.74743,0.03584,60
2023-03-17,23.51975,-0.00959,48
2023-03-20,23.80682,0.01221,54
2023-03-21,24.26217,0.01913,53
2023-03-22,23.985,-0.01142,56
2023-03-23,24.20278,0.00908,70
2023-03-24,24.11369,-0.00368,56
2023-03-27,24.23248,0.00493,63
2023-03-28,24.11369,-0.0049,64
2023-03-29,24.57894,0.01929,56
2023-03-30,24.77691,0.00805,55
2023-03-31,25.24216,0.01878,33
2023-04-03,25.20257,-0.00157,48
2023-04-04,24.81651,-0.01532,48
2023-04-05,24.34137,-0.01915,41
2023-04-06,24.25227,-0.00366,32
2023-04-10,24.44035,0.00776,47
2023-04-11,24.47995,0.00162,57
2023-04-12,24.39086,-0.00364,57
2023-04-13,24.79671,0.01664,50
2023-04-14,24.63833,-0.00639,40
2023-04-17,24.72742,0.00362,61
2023-04-18,24.84621,0.0048,53
2023-04-19,24.86601,0.0008,58
2023-04-20,24.74722,-0.00478,44
2023-04-21,24.9452,0.008,39
2023-04-24,24.85611,-0.00357,37
2023-04-25,24.37106,-0.01951,50
2023-04-26,24.28197,-0.00366,55
2023-04-27,24.74722,0.01916,53
2023-04-28,24.65813,-0.0036,54
2023-05-01,24.86601,0.00843,34
2023-05-02,24.52944,-0.01354,40
2023-05-03,24.60863,0.00323,56
2023-05-04,24.66803,0.00241,65
2023-05-05,25.04418,0.01525,56
2023-05-08,25.06398,0.00079,60
2023-05-09,25.02439,-0.00158,59
2023-05-10,25.31146,0.01147,61
2023-05-11,25.22236,-0.00352,42
2023-05-12,25.10358,-0.00471,45
2023-05-15,25.46984,0.01459,68
2023-05-16,25.39064,-0.00311,76
2023-05-17,25.63812,0.00975,71
2023-05-18,26.16276,0.02046,73
2023-05-19,26.31124,0.00568,62
2023-05-22,26.56861,0.00978,87
2023-05-23,25.95488,-0.0231,97
2023-05-24,25.87569,-0.00305,85
2023-05-25,26.65771,0.03022,105
2023-05-26,27.11305,0.01708,106
2023-05-30,27.49911,0.01424,88
2023-05-31,27.00417,-0.018,114
2023-06-01,27.5387,0.01979,101
2023-06-02,27.93466,0.01438,91
2023-06-05,28.15244,0.0078,85
2023-06-06,28.39001,0.00844,102
2023-06-07,27.71688,-0.02371,79
2023-06-08,27.92476,0.0075,65
2023-06-09,28.05345,0.00461,64
2023-06-12,28.5187,0.01658,77
2023-06-13,29.00374,0.01701,74
2023-06-14,29.12253,0.0041,63
2023-06-15,29.41949,0.0102,73
2023-06-16,29.29081,-0.00437,61
2023-06-20,28.98394,-0.01048,50
2023-06-21,28.64738,-0.01161,48
2023-06-22,28.40981,-0.00829,50
2023-06-23,27.65749,-0.02648,39
2023-06-26,27.47931,-0.00644,58
2023-06-27,27.89506,0.01513,65
2023-06-28,28.12274,0.00816,57
2023-06-29,28.06621,-0.00201,55
2023-06-30,28.50257,0.01555,50
2023-07-03,28.6315,0.00452,60
2023-07-05,28.29431,-0.01178,47
2023-07-06,27.7191,-0.02033,42
2023-07-07,27.97695,0.0093,43
2023-07-10,28.33398,0.01276,58
2023-07-11,28.65133,0.0112,65
2023-07-12,29.00836,0.01246,43
2023-07-13,29.62324,0.0212,47
2023-07-14,29.16704,-0.0154,39
2023-07-17,29.53398,0.01258,53
2023-07-18,29.88109,0.01175,52
2023-07-19,29.69266,-0.00631,65
2023-07-20,28.88935,-0.02705,58
2023-07-21,28.70093,-0.00652,47
2023-07-24,28.48274,-0.0076,56
2023-07-25,28.81993,0.01184,59
2023-07-26,29.00836,0.00654,75
2023-07-27,28.73067,-0.00957,53
2023-07-28,28.82985,0.00345,49
2023-07-31,28.89927,0.00241,60
2023-08-01,28.49266,-0.01407,63
2023-08-02,27.48108,-0.0355,61
2023-08-03,27.33232,-0.00541,59
2023-08-04,27.30257,-0.00109,47
2023-08-07,27.38191,0.00291,56
2023-08-08,26.89596,-0.01775,61
2023-08-09,26.30092,-0.02212,61
2023-08-10,26.3505,0.00189,40
2023-08-11,26.07281,-0.01054,56
2023-08-14,26.37033,0.01141,61
2023-08-15,26.07281,-0.01128,56
2023-08-16,25.59678,-0.01826,61
2023-08-17,25.17033,-0.01666,62
2023-08-18,25.21,0.00158,61
2023-08-21,25.48769,0.01101,73
2023-08-22,25.35876,-0.00506,57
2023-08-23,25.8943,0.02112,66
2023-08-24,25.4381,-0.01762,61
2023-08-25,25.56703,0.00507,62
2023-08-28,25.91414,0.01358,68
2023-08-29,26.39017,0.01837,63
2023-08-30,26.60835,0.00827,67
2023-08-31,26.50918,-0.00373,57
2023-09-01,26.50918,0.0,39
2023-09-05,26.36042,-0.00561,75
2023-09-06,26.24141,-0.00451,55
2023-09-07,25.93397,-0.01172,48
2023-09-08,25.65629,-0.01071,40
2023-09-11,25.74554,0.00348,61
2023-09-12,25.57695,-0.00655,53
2023-09-13,25.41827,-0.0062,52
2023-09-14,25.57695,0.00624,63
2023-09-15,25.21,-0.01435,44
2023-09-18,25.29926,0.00354,77
2023-09-19,25.16042,-0.00549,84
2023-09-20,24.88273,-0.01104,74
2023-09-21,24.25793,-0.02511,47
2023-09-22,24.36702,0.0045,68
2023-09-25,24.41661,0.00204,79
2023-09-26,23.92074,-0.02031,52
2023-09-27,24.20835,0.01202,66
2023-09-28,24.50587,0.01229,73
2023-09-29,24.51579,0.0004,55
2023-10-02,24.49595,-0.00081,74
2023-10-03,23.94058,-0.02267,71
2023-10-04,24.14884,0.0087,75
2023-10-05,24.22818,0.00329,74
2023-10-06,24.5257,0.01228,43
2023-10-09,24.39678,-0.00526,78
2023-10-10,24.6943,0.0122,89
2023-10-11,24.55545,-0.00562,96
2023-10-12,24.32735,-0.00929,80
2023-10-13,24.08934,-0.00978,81
2023-10-16,24.2976,0.00865,85
2023-10-17,24.27777,-0.00082,82
2023-10-18,23.51413,-0.03145,67
2023-10-19,23.3257,-0.00801,93
2023-10-20,22.85958,-0.01998,94
2023-10-23,22.95875,0.00434,110
2023-10-24,23.13727,0.00778,105
2023-10-25,22.55214,-0.02529,103
2023-10-26,22.22487,-0.01451,90
2023-10-27,22.15545,-0.00312,90
2023-10-30,22.34388,0.0085,103
2023-10-31,22.58189,0.01065,95
2023-11-01,22.90917,0.01449,69
2023-11-02,23.65297,0.03247,88
2023-11-03,24.24802,0.02516,81
2023-11-06,24.22818,-0.00082,85
2023-11-07,24.18851,-0.00164,97
2023-11-08,24.10917,-0.00328,80
2023-11-09,23.99016,-0.00494,71
2023-11-10,24.36702,0.01571,55
2023-11-13,24.40669,0.00163,75
2023-11-14,25.3191,0.03738,87
2023-11-15,25.42818,0.00431,70
2023-11-16,25.46785,0.00156,56
2023-11-17,25.63645,0.00662,61
2023-11-20,26.01331,0.0147,79
2023-11-21,26.04306,0.00114,60
2023-11-22,26.03314,-0.00038,62
2023-11-24,26.02323,-0.00038,52
2023-11-27,26.03314,0.00038,84
2023-11-28,25.94389,-0.00343,86
2023-11-29,26.31083,0.01414,80
2023-11-30,26.21166,-0.00377,60
2023-12-01,26.8067,0.0227,71
2023-12-04,26.49926,-0.01147,74
2023-12-05,26.3505,-0.00561,88
2023-12-06,26.14224,-0.0079,60
2023-12-07,26.33066,0.00721,91
2023-12-08,26.49926,0.0064,63
2023-12-11,26.61827,0.00449,89
2023-12-12,26.75711,0.00522,80
2023-12-13,27.21331,0.01705,71
2023-12-14,27.68935,0.01749,71
2023-12-15,27.95712,0.00967,75
2023-12-18,28.01662,0.00213,90
2023-12-19,28.35381,0.01204,92
2023-12-20,27.67943,-0.02378,65
2023-12-21,28.26456,0.02114,68
2023-12-22,28.15547,-0.00386,55
2023-12-26,28.37365,0.00775,46
2023-12-27,28.45299,0.0028,42
2023-12-28,28.48671,0.00119,55
2023-12-29,28.2685,-0.00766,30
